content,created_at,author,reference,embeds,mentions,id,attachments
Just wanted to echo <@!580477765409570819> 's ask - the current manual zoom level in Hepta requires more mouse clicks than necessarily and adds friction to quick change zoom levels to what users have in mind,2022-03-21 14:59:28.623000+00:00,cyb3rm4x,<MessageReference message_id=951312804135186493 channel_id=856016076311101470 guild_id=812292969183969301>,[],"[<User id=779015270311395370 name='Alan Chan' discriminator='3179' bot=False>, <User id=580477765409570819 name='Çağlar O' discriminator='4779' bot=False>]",955480774533083156,[]
It would be awesome if it has the tree structure function for hashtags,2022-03-21 05:54:02.686000+00:00,COOL_YOUNG,,[],[],955343512004591696,[]
"Thank you do much for putting together this list! Task management hasn't been our primary focus, but now we'll reconsider it due to the growing demand :))",2022-03-21 00:44:41.634000+00:00,Alan Chan,<MessageReference message_id=955165287160905758 channel_id=856016076311101470 guild_id=812292969183969301>,[],[<User id=531174496112214026 name='cyb3rm4x' discriminator='9209' bot=False>],955265661309964289,[]
"Can we consider adding a search filter for colors in ""Card Library""? I use color to highlight cards on the whiteboard that I'd like to keep going back to (e.g.,  questions I'm pondering and still not resolved yet). I'd like to have a way of list all cards of a particular color in ""Card Library"" for me to see all of them across whiteboards, and select the one I'd like to think a bit more and go back to. Currently I need to visit each whiteboard and find these cards of particular color and decide the priority. I think about other workarounds, but they will defeat the purpose of color-coding cards on whiteboard: I can add special keywords, I can assign tags to cards, but none of them will stand up on the whiteboard in a glance. While we are on this, can we also show card color in the ""Card Library""?",2022-03-20 23:02:29.914000+00:00,cyb3rm4x,,[],[],955239943012241499,[]
Task Management in Hepta,2022-03-20 22:58:44.409000+00:00,cyb3rm4x,<MessageReference message_id=None channel_id=955177182097965116 guild_id=812292969183969301>,[],[],955238997175717901,[]
This would be good discussed as a thread. 🙂,2022-03-20 18:53:06.546000+00:00,Sams_Here,<MessageReference message_id=955165287160905758 channel_id=856016076311101470 guild_id=812292969183969301>,[],[<User id=531174496112214026 name='cyb3rm4x' discriminator='9209' bot=False>],955177182097965116,[]
Checkout our roadmap here: https://pse.is/42yywl,2022-03-20 18:05:50.709000+00:00,Carl-bot,,[<discord.embeds.Embed object at 0x15fbb8310>],[],955165287735504916,[]
"As much as I would think it fits Hepta vision to have an app (just like Timeline, Tags, Map, and Cards Library) that manage tasks stored in various cards, this is clearly not on Hepta's short-term roadmap [1]. My workaround is to just don't even try to do any task management in Hepta at all (this adds friction as most note-taking tools have task and knowledge management close and supports various date-related operations like reminders, date pickers etc), but I'm adding several people who had asked about task management and see if they have come up ways of using Hepta for task management. The most direct example I see the manual calendar whiteboard from <@!915157914447118347> [2]

[1] https://discord.com/channels/812292969183969301/856016076311101470/916518226572218478
[2] https://discord.com/channels/812292969183969301/856158746093944852/922805927546081311 
various task management asks
 https://discord.com/channels/812292969183969301/856016076311101470/952634216481431582 <@!590215755963039756> 
https://discord.com/channels/812292969183969301/856016076311101470/950617714760765481 <@!403752276923252738> 
https://discord.com/channels/812292969183969301/856016076311101470/950510553166659604 <@!742014816562053212> 
https://discord.com/channels/812292969183969301/856016076311101470/949315766895919144 <@!752011871200215142> 
https://discord.com/channels/812292969183969301/856016005113315359/946250435872837693 <@!775295228130754572> 
https://discord.com/channels/812292969183969301/895911257117458432/914988353928196107 <@!274178439328563200> 
https://discord.com/channels/812292969183969301/856158746093944852/912818937991925770 <@!816013937425383473> 
https://discord.com/channels/812292969183969301/856158746093944852/877834016546516992 <@!719437093117624370>",2022-03-20 18:05:50.572000+00:00,cyb3rm4x,<MessageReference message_id=952634216481431582 channel_id=856016076311101470 guild_id=812292969183969301>,[],"[<User id=274178439328563200 name='Vincer' discriminator='4547' bot=False>, <User id=403752276923252738 name='Bumzy' discriminator='6086' bot=False>, <User id=752011871200215142 name='bestony.eth' discriminator='5776' bot=False>, <User id=915157914447118347 name='Bayne Sun' discriminator='2015' bot=False>, <User id=590215755963039756 name='kingEzad' discriminator='2648' bot=False>, <User id=775295228130754572 name='I-Jen(James)' discriminator='1135' bot=False>, <User id=816013937425383473 name='vicrerdgz' discriminator='9278' bot=False>, <User id=719437093117624370 name='imalightbulb' discriminator='6986' bot=False>, <User id=742014816562053212 name='Yao Hsiao' discriminator='7912' bot=False>]",955165287160905758,[]
也可以 Cmd P,2022-03-20 04:09:38.846000+00:00,Alan Chan,,[],[],954954851689857155,[]
感謝反饋！搜索功能在左下角,2022-03-20 04:09:29.355000+00:00,Alan Chan,<MessageReference message_id=954927967660810270 channel_id=856016076311101470 guild_id=812292969183969301>,[],[<User id=714844646098075720 name='otto pan' discriminator='7860' bot=False>],954954811881697371,[]
"这个页面有搜索定位卡片的功能吗？卡片多了以后不好找
另外一个问题，卡片多的时候，再去右侧边栏拖拽卡片，可能会导致多张一样的卡片，如果此时有提醒或标识，可能有助于用户避免重复卡片拖拽或发现更多的链接<@!779015270311395370>",2022-03-20 02:22:49.194000+00:00,otto pan,,[],[<User id=779015270311395370 name='Alan Chan' discriminator='3179' bot=False>],954927967660810270,[<Attachment id=954927966951985152 filename='unknown.png' url='https://cdn.discordapp.com/attachments/856016076311101470/954927966951985152/unknown.png'>]
"Thank you! Always feel free to provide us feedback, and we also have a public wiki that has all information to help you get started
https://heptaplatforms.notion.site/Heptabase-Public-Wiki-4dcb425de51c42c28d2fd57d0dbbdcdd",2022-03-20 01:46:05.195000+00:00,Alan Chan,<MessageReference message_id=954916762695110746 channel_id=856016076311101470 guild_id=812292969183969301>,[<discord.embeds.Embed object at 0x15fbb83a0>],[<User id=954780212950892626 name='Xiaofan' discriminator='9085' bot=False>],954918723418992700,[]
Great to know! BTW I love the product concept - I have been looking for a note management app like this for a long time. I wish to support in anyway I can.,2022-03-20 01:38:17.722000+00:00,Xiaofan,<MessageReference message_id=954916392249983007 channel_id=856016076311101470 guild_id=812292969183969301>,[],[<User id=779015270311395370 name='Alan Chan' discriminator='3179' bot=False>],954916762695110746,[]
Yes,2022-03-20 01:36:49.401000+00:00,Alan Chan,<MessageReference message_id=954914734367445034 channel_id=856016076311101470 guild_id=812292969183969301>,[],[<User id=954780212950892626 name='Xiaofan' discriminator='9085' bot=False>],954916392249983007,[]
It would be great to be able to attach files in cards - only working with text/images is a big limitation I think. Is this feature being planned?,2022-03-20 01:30:14.131000+00:00,Xiaofan,,[],[],954914734367445034,[]
"just wondering if a' /delete block' command might work for you? three mouse clicks to delete a block is a little tedious.... keeps fingers-a-typing too....

or even a ""@ delete block"" command as the flipside to creating a new block while typing inline.... hope that makes sense..",2022-03-19 09:41:20.319000+00:00,Bigspud,,[],[],954675936652058634,[]
"**How we prioritize features**

Value — Will this feature significantly help our users think and learn better?

Workflow Impact — Can this feature improve the entire workflow of how our users will use Heptabase?

User Impact  — How many users need this feature?

Frequency — How frequently will our users use the feature if we build it?

Urgency — How painful will our users feel if we don’t have this feature?",2022-03-19 07:28:56.738000+00:00,Alan Chan,<MessageReference message_id=954588486919413821 channel_id=856016076311101470 guild_id=812292969183969301>,[],[<User id=531174496112214026 name='cyb3rm4x' discriminator='9209' bot=False>],954642618858491924,[]
"I would like the feature that there is a tag filter in whiteboard page, so that we can focus on some tags like ""unanswered"" cards on the whiteboard, and the other cards will be blurred.",2022-03-19 06:04:26.879000+00:00,alphonse.yc,,[],[],954621354328612914,[]
Got it. Really appreciate the feedback and thank you for rooting for Heptabase! You've given tons of great feedback :)) Let me create a short write-up about how we prioritize goals.,2022-03-19 03:57:09.304000+00:00,Alan Chan,<MessageReference message_id=954588486919413821 channel_id=856016076311101470 guild_id=812292969183969301>,[],[<User id=531174496112214026 name='cyb3rm4x' discriminator='9209' bot=False>],954589320017231902,[]
"Obviously it's not my call to make feature prioritization. I was hoping to hear more direct answer though. All features have values for some users if not all users, and that's where prioritization comes in. Delete all would matter for some but surely less so for others. My read is that Heptabase is not interested in switching existing users from existing note-taking tools Roam, Obsidian, logseq, and that probably explains why we still see large gaps in Wikilinks, tags, and table stakes like delete notes. On the other hand, whiteboard features and performance get more love, probably to create differentiation and not get too much behind similar whiteboards Kosmik and Scrintal. I'm rooting for Heptabase with my money and notes, and would hope Heptabase be more opinionated and declare clear prioritization goals.",2022-03-19 03:53:50.678000+00:00,cyb3rm4x,<MessageReference message_id=954563276799377408 channel_id=856016076311101470 guild_id=812292969183969301>,[],[<User id=779015270311395370 name='Alan Chan' discriminator='3179' bot=False>],954588486919413821,[]
"Thanks for the feedback, we'll consider it!",2022-03-19 02:44:34.707000+00:00,Alan Chan,<MessageReference message_id=951575099176271914 channel_id=856016076311101470 guild_id=812292969183969301>,[],[<User id=783745383524204626 name='crsmoore' discriminator='9237' bot=False>],954571055513624616,[]
有在規劃中了，感謝反饋！,2022-03-19 02:42:59.344000+00:00,Alan Chan,<MessageReference message_id=951748899276738591 channel_id=856016076311101470 guild_id=812292969183969301>,[],[<User id=887723999998640179 name='RFXUW' discriminator='8726' bot=False>],954570655532191834,[]
